cc;title;turl;label
566;Emotions run high at gentrification forum;https://www.statesman.com/rw/Pub/p9/CmgSharedContent/2018/05/07/Images/GettyImages-647756132.jpg!-#@1280x720;54
567;Comatose Teen Shows Signs of Life After Parents Sign Organ Donor Papers;https://www.statesman.com/rw/Pub/p9/AJC/Blog/Landof10/2018/05/07/Images/341450_Kinnick_kupvpb_he1hnx.jpg!-#@400x210;54
568;What is an Ozone Action Day?;https://www.statesman.com/rw/Pub/p9/AJC/Blog/SECCountry/2018/05/07/Images/538363_eric-reid-502828340_xdirkt_ifczxb.jpg!-#@400x211;54
569;Picture of Veteran Sitting Outside Walmart in Rain Sparks Outrage;https://www.statesman.com/rw/Pub/p9/Statesman/Blog/Hookem_Bevo_Beat/2018/05/07/Images/39208_Giants-Astros-Baseball.jpg!-#@750x543;54
570;How Shimming Can Steal Your Credit Card Data;https://www.statesman.com/rw/Pub/p9/AJC/Blog/Diehards/2018/05/07/Images/255731_GettyImages-855315400_lumyov.jpg!-#@400x211;54
571;Great spots for a pampered Austin staycation;https://www.statesman.com/rw/Pub/p9/AJC/Blog/Diehards/2018/05/07/Images/255675_KU_bfj02x.jpg!-#@400x211;54
572;Basket Company Longaberger Announces It Is Going Out Of Business;https://www.statesman.com/rw/Pub/p9/AJC/Blog/Diehards/2018/05/07/Images/255605_Brad-Brownell-Ethan-Miller-Getty-Images-DRC_7710_yheyd9_qenvf5.jpg!-#@400x210;54
573;Woman Arrested After Slapping Hind Of Police Horse;https://www.statesman.com/rw/Pub/p9/CmgSharedContent/2018/05/07/Images/newsEngin.21971340_31945155_10155847531248096_4412967326274551808_n.jpg!-#@800x1067;54
574;Indiana Police Release Identities Of Suspect  Officer Involved In Deadly Shootout;https://www.statesman.com/rw/Pub/p9/AJC/Blog/Diehards/2018/05/07/Images/255863_7300453_fl614e.jpg!-#@400x210;54
575;Police Officers Escort Special Needs Students to Prom;https://www.statesman.com/rw/Pub/p9/AJC/Blog/SECCountry/2018/05/07/Images/538162_SmartyPruittFinebaumCapture_ltw0lg.jpg!-#@400x210;54
576;Boy Returns Wallet Full of Cash to Rightful Owner;https://www.statesman.com/rf/image_large/Pub/p9/CmgSharedContent/2018/05/07/Videos/4387352.vpx.jpg!-#@800x450;54
577;University Of Florida Faculty Member Rushes Graduates Off Stage;https://www.statesman.com/rw/Pub/p9/AJC/Blog/Diehards/2018/05/07/Images/255758_Screen-Shot-2017-08-05-at-12.12.15-PM_bno1mj_dtgzhy.png!-#@400x210;54
578;Scientist Says 'Hanger' Is A Real Emotion;https://www.statesman.com/rw/Pub/p9/AJC/Blog/SECCountry/2018/05/07/Images/538270_Owen-Pappoe-Auburn-Tigers-college-football-commit-by-Chris-Kirschner-SEC-Country-May-1-2018-DRC_1234_bcfmjq-1_gpmqkf.jpg!-#@400x211;54
579;Indian Man Mauled By Bear He Tried Taking With Selfie With;https://www.statesman.com/rw/Pub/p9/Statesman/Blog/Statesman_Varsity_News/2018/05/07/Images/14159_hhj-7894-cr-san-marcos-bsbl.jpg!-#@2000x1333;54
580;Peace officers memorial service at Capitol;https://www.statesman.com/rw/Pub/p9/Statesman/2018/05/07/Images/avx%20police%20memorial%2004.JPG!-#@5184x3456;54
581;Une tradition d'excellence ouvrant la porte aux meilleures universits;http://cdn.taboola.com/libtrc/static/thumbnails/04bd5b7452c874201a338cfafa689eb2.jpg!-#@1920x1080;55
582;Florimont  l'institut tourn vers le 21 sicle;http://cdn.taboola.com/libtrc/static/thumbnails/ab309ad5fafcf397fcf6182880cc4f8e.jpg!-#@1920x1080;55
583;Ecole d'aujourd'hui pour acqurir les comptences de demain;http://cdn.taboola.com/libtrc/static/thumbnails/f5023f11ed41b9a2a53a081a37ff9cf5.jpg!-#@1920x1080;55
584;Three-Legged Deer Has Become The 'Guru' Of Healing;http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/rudie-the-three-legged-deer-hc-10-taboola.jpg!-#@600x500;56
585;Baby Deer With Missing Leg Isn't Prepared For What These Dogs Do For Him;http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/rudie-the-three-legged-deer-hc-4-taboola.jpg!-#@600x500;56
586;Vet Brings Home Baby Deer With A Missing Leg Only To Discover That He's Not Everything He Seems;http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/rudie-the-three-legged-deer-hc-3-taboola.jpg!-#@600x500;56
587;Baby Deer With Missing Leg Isn't Prepared For What These Dogs Do For Him;http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/rudie-the-three-legged-deer-hc-2-taboola.jpg!-#@600x500;56
588;Three-Legged Deer Has Become The 'Guru' Of Healing;http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/rudie-the-three-legged-deer-hc-5-taboola.jpg!-#@600x500;56
589;Baby Deer With Missing Leg Isn't Prepared For What These Dogs Do For Him;http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/rudie-the-three-legged-deer-hc-3-taboola.jpg!-#@600x500;56
590;Vet Brings Home Baby Deer With A Missing Leg Only To Discover That He's Not Everything He Seems;http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/rudie-the-three-legged-deer-hc-7-taboola.jpg!-#@600x500;56
591;Three-Legged Deer Has Become The 'Guru' Of Healing;http://s3.amazonaws.com/boredom-therapy-image-bucket/img2/rudie-the-three-legged-deer-hc-4-taboola.jpg!-#@600x500;56
592;This quiz reveals patterns in a child's play;http://cdn.taboola.com/libtrc/static/thumbnails/cf65129a194e1f8dddc6c28ca9894f2a.jpg!-#@600x500;57
593;This quiz reveals patterns in a child's play;http://cdn.taboola.com/libtrc/static/thumbnails/471e6ea3d9b26656792576836d30c1a6.jpg!-#@600x500;57
594;This quiz reveals patterns in a child's play;http://cdn.taboola.com/libtrc/static/thumbnails/762cc32587950a6ae277df52989f4321.jpg!-#@600x500;57
595;Discover how your toddler learns through play;http://cdn.taboola.com/libtrc/static/thumbnails/cf65129a194e1f8dddc6c28ca9894f2a.jpg!-#@600x500;57
596;Discover how your toddler learns through play;http://cdn.taboola.com/libtrc/static/thumbnails/61b2f0d22ee8d78735b2a05e184b0dbe.jpg!-#@600x500;57
597;Why do toddlers repeat behaviour? Find out;http://cdn.taboola.com/libtrc/static/thumbnails/487ae2bf5c68263822a2d1f36aa861e3.jpg!-#@600x500;57
598;This quiz reveals patterns in a child's play;http://cdn.taboola.com/libtrc/static/thumbnails/61b2f0d22ee8d78735b2a05e184b0dbe.jpg!-#@600x500;57
599;This quiz reveals patterns in a child's play;http://cdn.taboola.com/libtrc/static/thumbnails/6f18fd26926083bbf97cb3f9cd5dbe47.jpg!-#@600x500;57
600;Why do toddlers repeat behaviour? Find out;http://cdn.taboola.com/libtrc/static/thumbnails/61b2f0d22ee8d78735b2a05e184b0dbe.jpg!-#@600x500;57
601;Discover how your toddler learns through play;http://cdn.taboola.com/libtrc/static/thumbnails/eb8e80e1041254abf0d5c2e1bfd979f4.jpg!-#@600x500;57
602;Why do toddlers repeat behaviour? Find out;http://cdn.taboola.com/libtrc/static/thumbnails/eb8e80e1041254abf0d5c2e1bfd979f4.jpg!-#@600x500;57
603;Why do toddlers repeat behaviour? Find out;http://cdn.taboola.com/libtrc/static/thumbnails/471e6ea3d9b26656792576836d30c1a6.jpg!-#@600x500;57
604;Why do toddlers repeat behaviour? Find out;http://cdn.taboola.com/libtrc/static/thumbnails/6f18fd26926083bbf97cb3f9cd5dbe47.jpg!-#@600x500;57
605;Why do toddlers repeat behaviour? Find out;http://cdn.taboola.com/libtrc/static/thumbnails/cf65129a194e1f8dddc6c28ca9894f2a.jpg!-#@600x500;57
606;This quiz reveals patterns in a child's play;http://cdn.taboola.com/libtrc/static/thumbnails/eb8e80e1041254abf0d5c2e1bfd979f4.jpg!-#@600x500;57
607;Discover how your toddler learns through play;http://cdn.taboola.com/libtrc/static/thumbnails/487ae2bf5c68263822a2d1f36aa861e3.jpg!-#@600x500;57
608;This quiz reveals patterns in a child's play;http://cdn.taboola.com/libtrc/static/thumbnails/487ae2bf5c68263822a2d1f36aa861e3.jpg!-#@600x500;57
609;Why do toddlers repeat behaviour? Find out;http://cdn.taboola.com/libtrc/static/thumbnails/762cc32587950a6ae277df52989f4321.jpg!-#@600x500;57
610;Discover how your toddler learns through play;http://cdn.taboola.com/libtrc/static/thumbnails/762cc32587950a6ae277df52989f4321.jpg!-#@600x500;57
611;Discover how your toddler learns through play;http://cdn.taboola.com/libtrc/static/thumbnails/471e6ea3d9b26656792576836d30c1a6.jpg!-#@600x500;57
612;The New Logo Redesigns For Each MLB Team Is Truly Groundbreaking;https://adrizer-ad-images.s3.amazonaws.com/cortex/13/31c6c73d-e5dc-4b7b-aef8-807e477f4489.png!-#@600x450;58
613;MLB Designers Reveals Their Groundbreaking New Logo Designs For Each Team;https://adrizer-ad-images.s3.amazonaws.com/cortex/13/a2c12cf5-9d77-45dc-adb3-7859dfb0c63d.png!-#@600x450;58
614;The New Logo Redesigns For Each MLB Team Is Truly Groundbreaking;https://adrizer-ad-images.s3.amazonaws.com/cortex/13/12da19e1-bd35-49ad-a78f-cc56d69d41a3.png!-#@600x450;58
615;MLB Designers Reveals Their Groundbreaking New Logo Designs For Each Team;https://adrizer-ad-images.s3.amazonaws.com/cortex/13/6906653f-571d-4978-b7aa-74514bd17045.png!-#@600x450;58
616;Naci entre 1941 y 1981? Descubra el secreto que las empresas no quieren que sepa;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/me_742dca90f2f96d0149f7582353f7b376.600x500.png;59
617;Cmo ganar recompensas y premios en tu tiempo libre;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Red_Head_1_03cc85816c58e2e87d1ceccbc26b91a4.600x500.png!-#@600x500;59
618;Sper buena remuneracin atravs de estes cuestionarios remunerados;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_bent_77206bce75b1ee9daac7360e8ae53aef.600x500.png;59
619;Recompensa gigantesca para mexicanos nacidos entre 1941 y 1981;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/split_snapchat_dif_phone_6cf7c013f17d8f9aad09d2ef9187ee92.600x500.png;59
620;Cuestionarios muy bien pagados que hacen muy felices a las personas nacidas entre 1941 y 1981;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_Herb_197c28e061d5b6ffd0fb6511cf40e3e5.600x500.png;59
621;Los nacidos entre 1941 y 1981 son elegibles para las encuestas pagas;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/survs_45e85d8352d04986485d2a0fdb919c21.600x500.png;59
622;Son estas las encuestas mejor pagadas para los mexicanos nacidos antes de 1981?;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_Herb_197c28e061d5b6ffd0fb6511cf40e3e5.600x500.png;59
623;Qu empresas de estudios de mercado mexicanas pagan mejor?;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/herb_smaller_53fb6b4d45fe89621fe882db808d0011.600x500.png;59
624;Si tienes ms de 35 aos  podras participar en encuestas bien pagadas;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Expressive_face_1_501a2942a59255144a99eac67df70603.600x500.png;59
625;Enormes recompensas para los mexicanos mayores de 30 aos de edad;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_man_bbbf8734698f9a13aa0acff5911c087f.600x500.png;59
626;Descubre cmo ganar dinero extra con encuestas remuneradas;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/ginger_girl_BandW_6994b1e5e1ff74939b3d7d38d4492a70.600x500.png!-#@600x500;59
627;Son estas las encuestas mejor pagadas para los mexicanos nacidos antes de 1981?;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_man_bbbf8734698f9a13aa0acff5911c087f.600x500.png;59
628;Qu pagan en realidad los sitios de encuestas?;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_voucher_a75eac759ada972b0efbdbef68c809be.600x500.png!-#@600x500;59
629;Iniciativa increble inspira a miles de mexicanos suscribirse para encuestas digitales;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/me_742dca90f2f96d0149f7582353f7b376.600x500.png;59
630;Las encuestas premium en Mxico pueden recompensarte ms de lo que crees;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_voucher_a75eac759ada972b0efbdbef68c809be.600x500.png!-#@600x500;59
631;Encuestas pagas: una opcin clara para obtener un ingreso extra;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_voucher_a75eac759ada972b0efbdbef68c809be.600x500.png!-#@600x500;59
632;As es cmo la comunidad de estudios de mercado atrae a tantos mexicanos nacidos antes de 1981;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_Stella_84d5787cc13b6ce27f356922e7859844.600x500.png;59
633;Mexicanos que nacieron entre 1941 y 1981 no deben responder encuestas antes de leer esto;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Stella_black_rubber_again_smaller_63eb8fec3266d8c163d24d9991b22e77.600x500.png;59
634;Muchos cobran por debatir en esta comunidad de estudios de mercado;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Stella_blue_wood_smaller_7fcfd548a52dbc2daf513170b32436c2.600x500.png;59
635;Mexicanos que nacieron antes de 1981 obtienen buenas recompensas con sondeos en lnea;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_man_bbbf8734698f9a13aa0acff5911c087f.600x500.png;59
636;As es cmo la comunidad de estudios de mercado atrae a tantos mexicanos nacidos antes de 1981;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/expressive_bearded_2_a76291c905ec1d60d61c73bb5ef33412.600x500.png;59
637;Mexicanos que nacieron entre 1941 y 1981 no deben responder encuestas antes de leer esto;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Expressive_face_1_501a2942a59255144a99eac67df70603.600x500.png;59
638;Recompensa masiva para mexicanos nacidos entre 1941 y 1981;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/C_Green_58ca3342fe5b3836863261c5c925010e.600x500.png;59
639;Qu empresas de estudios de mercado mexicanas pagan mejor?;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Stella_black_rubber_again_smaller_63eb8fec3266d8c163d24d9991b22e77.600x500.png;59
640;Personas nacidas entre 1941 y 1981 sorprendidas por encuestas para hacer dinero;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/split_snapchat_dif_phone_6cf7c013f17d8f9aad09d2ef9187ee92.600x500.png;59
641;Encuestas pagas: la nueva opcin para obtener un ingreso extra;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_voucher_a75eac759ada972b0efbdbef68c809be.600x500.png!-#@600x500;59
642;Muchos cobran por debatir en esta comunidad de estudios de mercado;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Ginger_girl_85b7a5af8dd2602a5df3dfb2a7fa35aa.600x500.png;59
643;Sper buena remuneracin atravs de estes cuestionarios remunerados;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_fruity_man_fc714d8cc2602d0096483b620e144162.600x500.png;59
644;Sale a la luz la verdad sobre las encuestas en lnea;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_bent_77206bce75b1ee9daac7360e8ae53aef.600x500.png;59
645;Mexicanos que nacieron antes de 1981 obtienen buenas recompensas con sondeos en lnea;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_Stella_84d5787cc13b6ce27f356922e7859844.600x500.png;59
646;Las personas nacidas entre 1941 y 1981 alucinan por estos geniales cuestionarios;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_Herb_197c28e061d5b6ffd0fb6511cf40e3e5.600x500.png;59
647;Naci antes de 1981? Cuesta slo una opinin para ganar dinero en casa;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/survs_45e85d8352d04986485d2a0fdb919c21.600x500.png;59
648;Mexicanos que nacieron entre 1941 y 1981 no deben responder encuestas antes de leer esto;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/herb_smaller_53fb6b4d45fe89621fe882db808d0011.600x500.png;59
649;Qu empresas de estudios de mercado mexicanas pagan mejor?;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Ginger_girl_85b7a5af8dd2602a5df3dfb2a7fa35aa.600x500.png;59
650;Mexicanos que nacieron antes de 1981 obtienen buenas recompensas con sondeos en lnea;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Ginger_girl_85b7a5af8dd2602a5df3dfb2a7fa35aa.600x500.png;59
651;Si tienes ms de 35 aos  podras participar en encuestas bien pagadas;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Stella_blue_wood_smaller_7fcfd548a52dbc2daf513170b32436c2.600x500.png;59
652;Las personas nacidas entre 1941 y 1981 estn alucinando por estos geniales cuestionarios;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_Herb_197c28e061d5b6ffd0fb6511cf40e3e5.600x500.png;59
653;Sale a la luz la verdad sobre las encuestas en lnea;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_man_bbbf8734698f9a13aa0acff5911c087f.600x500.png;59
654;Mexicanos entre 35 -75 pueden ahora participar en encuestas bien pagada;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/survs_45e85d8352d04986485d2a0fdb919c21.600x500.png;59
655;Encuestas superiores ahora estn disponibles para mexicanos con ms de 35 aos.;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/survs_45e85d8352d04986485d2a0fdb919c21.600x500.png;59
656;Descubre cmo ganar dinero extra con encuestas remuneradas;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/B_W_44a8eb3a1e6b697157d9e3724ccff1e8.600x500.png!-#@600x500;59
657;Mexicanos podran ser pagados una tarifa superior por sus opiniones;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/Dollarphotoclub_61764337_67e67df67b9d19d20e6d5647be42d13a.600x500.png;59
658;Recompensa masiva para mexicanos nacidos entre 1941 y 1981;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/miri_timber_floor_90c1f81a1db2066346ac507108963dce.600x500.png;59
659;Si tienes ms de 35 aos  podras participar en encuestas bien pagadas;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/expressive_bearded_2_a76291c905ec1d60d61c73bb5ef33412.600x500.png;59
660;Revelacin: cunto se puede ganar con las encuestas remuneradas?;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/MX_bent_77206bce75b1ee9daac7360e8ae53aef.600x500.png!-#@600x500;59
661;Recompensa gigantesca para mexicanos nacidos entre 1941 y 1981;https://console.brax-cdn.com/creatives/44dd7285-cd6a-4a0f-9085-8137587509a3/AdobeStock_107570103_d4e3ed2fcd0ca65afcc1922dbefdc8df.600x500.png;59
